ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åß_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙),ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇÃîNä‘98%íl(ppm),98%ílï]âøÇ…ÇÊÇÈì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇRåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇRåé
2022,1,03,NO2,1,23,à§ímåß,Aichi-ken,23206,ètì˙à‰és,Kasugai-shi,23206020,â∫í√ã«,Shimotsukyoku,1,0,3,èÄçH,520,364,8716,0.01,0.051,0,0,0,0,0,0,0,0,0.022,0,1,,30,30,30,31,31,30,31,30,31,31,28,31,717,736,717,740,742,717,741,717,739,741,668,741,0.01,0.009,0.008,0.006,0.006,0.008,0.011,0.013,0.014,0.014,0.014,0.011,0.032,0.035,0.035,0.025,0.021,0.024,0.027,0.039,0.037,0.051,0.041,0.045,0.016,0.017,0.011,0.012,0.011,0.012,0.016,0.023,0.025,0.035,0.029,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23206,ètì˙à‰és,Kasugai-shi,23206270,ètì˙à‰ésí©ã{åˆâÄ,Kasugaishiasamiyakouen,1,0,1,èZ,520,365,8675,0.01,0.05,0,0,0,0,0,0,0,0,0.022,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,713,737,713,736,737,714,735,711,738,737,666,738,0.009,0.008,0.007,0.007,0.006,0.007,0.009,0.013,0.012,0.013,0.013,0.012,0.029,0.037,0.034,0.023,0.019,0.022,0.034,0.048,0.044,0.05,0.043,0.039,0.014,0.019,0.012,0.011,0.01,0.012,0.019,0.023,0.022,0.033,0.029,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23206,ètì˙à‰és,Kasugai-shi,23206530,ètì˙à‰ésèüêÏè¨,Kasugaishikachigawashougakkou,2,0,2,è§,520,364,8671,0.014,0.063,0,0,0,0,0,0,0,0,0.028,0,2,,30,31,30,31,31,29,31,30,31,31,28,31,712,737,713,738,737,707,735,714,738,737,665,738,0.012,0.012,0.011,0.01,0.009,0.011,0.013,0.017,0.017,0.017,0.017,0.016,0.041,0.04,0.041,0.028,0.063,0.057,0.036,0.042,0.042,0.055,0.047,0.05,0.019,0.026,0.018,0.019,0.016,0.018,0.022,0.029,0.027,0.039,0.034,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23207,ñLêÏés,Toyokawa-shi,23207010,ñLêÏésñèä,Toyokawashiyakusho,1,0,1,èZ,500,364,8669,0.006,0.047,0,0,0,0,0,0,0,0,0.014,0,2,,30,31,30,31,31,29,31,30,31,31,28,31,713,737,714,737,737,707,735,712,736,737,666,738,0.005,0.004,0.005,0.004,0.004,0.004,0.006,0.007,0.008,0.009,0.008,0.007,0.017,0.023,0.016,0.013,0.014,0.014,0.022,0.032,0.026,0.036,0.047,0.028,0.008,0.012,0.009,0.007,0.007,0.008,0.01,0.014,0.016,0.018,0.021,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23207,ñLêÏés,Toyokawa-shi,23207510,ñLêÏésç˜í¨,Toyokawashisakuramachi,2,0,1,èZ,500,364,8669,0.011,0.05,0,0,0,0,0,0,0,0,0.026,0,2,,30,31,30,30,31,30,31,30,31,31,28,31,713,736,714,731,736,713,735,712,738,737,666,738,0.011,0.011,0.009,0.007,0.007,0.009,0.012,0.014,0.013,0.014,0.015,0.014,0.049,0.04,0.031,0.024,0.027,0.028,0.038,0.049,0.044,0.05,0.048,0.05,0.024,0.026,0.014,0.014,0.015,0.017,0.025,0.025,0.024,0.029,0.033,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23208,í√ìáés,Tsushima-shi,23208530,í√ìáésñÑìcí¨,Tsushimashiumedachou,1,0,1,èZ,510,364,8661,0.007,0.044,0,0,0,0,0,0,0,0,0.017,0,2,,30,31,30,31,31,30,31,30,30,31,28,31,712,737,714,738,735,714,736,713,721,737,666,738,0.007,0.007,0.007,0.007,0.006,0.006,0.007,0.009,0.008,0.008,0.008,0.009,0.02,0.03,0.027,0.024,0.034,0.022,0.024,0.039,0.028,0.033,0.038,0.044,0.01,0.017,0.011,0.013,0.009,0.01,0.012,0.017,0.016,0.019,0.016,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23209,ï…ìÏés,Hekinan-shi,23209080,ï…ìÏésêÏå˚í¨,Hekinanshikawaguchichou,1,0,6,ñ¢,530,364,8673,0.01,0.06,0,0,0,0,0,0,0,0,0.024,0,2,,30,31,30,31,31,29,31,30,31,31,28,31,713,737,714,737,737,709,736,712,738,737,665,738,0.009,0.008,0.006,0.005,0.006,0.006,0.011,0.013,0.011,0.013,0.014,0.012,0.03,0.039,0.023,0.024,0.024,0.027,0.032,0.036,0.041,0.06,0.047,0.039,0.015,0.02,0.012,0.01,0.012,0.015,0.021,0.022,0.024,0.034,0.033,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23209,ï…ìÏés,Hekinan-shi,23209510,ï…ìÏésï∂âªâÔäŸ,Hekinanshibunkakaikan,2,0,2,è§,530,347,8291,0.011,0.061,0,0,0,0,0,0,0,0,0.026,0,2,,29,30,30,31,31,30,31,30,31,31,12,31,702,721,714,735,737,714,735,714,738,737,306,738,0.011,0.01,0.007,0.006,0.006,0.008,0.013,0.016,0.014,0.016,0.02,0.014,0.038,0.046,0.026,0.022,0.022,0.028,0.039,0.042,0.043,0.061,0.048,0.044,0.017,0.024,0.012,0.012,0.013,0.017,0.023,0.026,0.027,0.039,0.035,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23210,ä†íJés,Kariya-shi,23210040,ä†íJéséıí¨,Kariyashikotobukichou,1,0,2,è§,530,344,8267,0.01,0.061,0,0,0,0,0,0,1,0.3,0.026,0,2,,28,31,30,30,31,30,31,29,31,31,26,16,686,736,712,730,737,713,735,708,736,736,638,400,0.009,0.008,0.007,0.006,0.006,0.007,0.011,0.015,0.015,0.016,0.014,0.014,0.037,0.033,0.03,0.029,0.022,0.028,0.041,0.049,0.048,0.061,0.045,0.055,0.014,0.022,0.013,0.01,0.012,0.017,0.023,0.025,0.027,0.044,0.028,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23211,ñLìcés,Toyota-shi,23211020,ñLìcésìÏïî,Nanbukyoku(Takemotochou),1,0,6,ñ¢,520,359,8567,0.008,0.054,0,0,0,0,0,0,0,0,0.019,0,2,,30,31,30,31,29,30,31,30,31,31,24,31,712,735,712,736,711,712,736,710,737,736,591,739,0.008,0.007,0.007,0.005,0.005,0.006,0.008,0.01,0.011,0.011,0.012,0.01,0.03,0.029,0.024,0.026,0.02,0.023,0.033,0.04,0.036,0.054,0.04,0.046,0.013,0.016,0.012,0.009,0.01,0.013,0.014,0.016,0.019,0.029,0.022,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23211,ñLìcés,Toyota-shi,23211040,ñLìcésíÜïî,Chuubukyoku(Sangenchou),1,0,1,èZ,520,361,8607,0.006,0.054,0,0,0,0,0,0,0,0,0.015,0,2,,30,31,30,29,31,30,31,30,31,31,26,31,712,736,712,708,736,712,736,710,738,736,635,736,0.006,0.005,0.005,0.004,0.004,0.005,0.006,0.007,0.009,0.009,0.009,0.007,0.021,0.021,0.03,0.024,0.02,0.027,0.027,0.034,0.035,0.054,0.041,0.024,0.01,0.01,0.008,0.009,0.008,0.009,0.01,0.014,0.016,0.022,0.018,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23211,ñLìcés,Toyota-shi,23211050,ñLìcésñkïî,Hokubukyoku(Kanouchou),1,0,6,ñ¢,520,363,8637,0.004,0.037,0,0,0,0,0,0,0,0,0.01,0,2,,30,31,30,31,31,30,31,30,31,31,28,29,713,736,712,737,735,712,734,712,737,737,665,707,0.004,0.003,0.003,0.002,0.002,0.003,0.004,0.005,0.006,0.006,0.007,0.004,0.021,0.013,0.013,0.008,0.011,0.012,0.017,0.022,0.023,0.029,0.037,0.017,0.008,0.007,0.006,0.004,0.005,0.006,0.007,0.009,0.01,0.014,0.016,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23211,ñLìcés,Toyota-shi,23211530,ñLìcésêVìc,Shindenkyoku(Hanazonochou),2,0,1,èZ,520,360,8593,0.013,0.066,0,0,0,0,0,0,0,0,0.028,0,2,,30,30,30,31,29,30,31,30,31,31,28,29,712,728,712,736,707,712,736,710,735,735,664,706,0.012,0.01,0.009,0.007,0.007,0.009,0.015,0.017,0.018,0.018,0.02,0.015,0.049,0.053,0.034,0.028,0.028,0.035,0.055,0.066,0.048,0.065,0.052,0.057,0.02,0.023,0.022,0.015,0.016,0.021,0.025,0.027,0.027,0.038,0.032,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23212,à¿èÈés,Anjyou-shi,23212030,à¿èÈî_ó—çÇçZ,Anjounourinkoukou,1,0,6,ñ¢,1000,364,8671,0.009,0.055,0,0,0,0,0,0,0,0,0.023,0,2,,30,31,30,31,30,30,31,30,31,31,28,31,713,737,714,738,731,713,736,711,737,737,666,738,0.008,0.007,0.006,0.005,0.005,0.006,0.009,0.011,0.012,0.013,0.013,0.011,0.029,0.036,0.021,0.025,0.017,0.023,0.045,0.042,0.039,0.055,0.042,0.043,0.014,0.019,0.012,0.009,0.01,0.013,0.018,0.021,0.022,0.034,0.029,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23213,êºîˆés,Nishio-shi,23213010,à§å˙ÉzÅ[ÉÄêºîˆâë,Aikouho-Munishioen,1,0,6,ñ¢,1000,364,8670,0.01,0.05,0,0,0,0,0,0,0,0,0.023,0,2,,30,31,30,31,31,29,31,30,31,31,28,31,713,736,712,737,737,709,735,712,738,737,666,738,0.009,0.008,0.007,0.005,0.005,0.007,0.011,0.013,0.012,0.013,0.014,0.012,0.036,0.028,0.023,0.022,0.021,0.021,0.04,0.042,0.039,0.05,0.045,0.045,0.015,0.02,0.012,0.011,0.01,0.015,0.02,0.023,0.023,0.035,0.029,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23214,äóåSés,Gamagoori-shi,23214010,äóåSéså‰çKí¨,Gamagoorishimiyukichou,1,0,1,èZ,500,365,8674,0.007,0.046,0,0,0,0,0,0,0,0,0.019,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,713,737,713,738,734,714,736,711,737,737,666,738,0.006,0.005,0.005,0.004,0.004,0.005,0.007,0.008,0.008,0.009,0.009,0.01,0.042,0.024,0.016,0.016,0.018,0.023,0.028,0.029,0.036,0.046,0.039,0.036,0.013,0.013,0.01,0.01,0.007,0.008,0.016,0.017,0.016,0.026,0.025,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23215,å¢éRés,Inuyama-shi,23215010,å¢éRè¡ñhèê,Inuyamashouboushyo,1,0,1,èZ,510,365,8671,0.008,0.197,0,0,1,0,0,0,0,0,0.016,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,713,737,712,735,737,713,734,713,738,737,664,738,0.008,0.008,0.007,0.007,0.006,0.006,0.007,0.01,0.01,0.01,0.01,0.01,0.029,0.039,0.032,0.024,0.022,0.023,0.026,0.028,0.032,0.036,0.197,0.032,0.012,0.015,0.013,0.012,0.01,0.01,0.013,0.016,0.014,0.018,0.026,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23216,èÌääés,Tokoname-shi,23216110,èÌääèÚâªÉZÉìÉ^Å[,Tokonamejoukasenta,1,0,4,çH,530,365,8675,0.009,0.048,0,0,0,0,0,0,0,0,0.022,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,713,737,713,737,734,714,734,714,738,737,666,738,0.009,0.008,0.007,0.006,0.007,0.007,0.01,0.012,0.008,0.009,0.011,0.012,0.027,0.045,0.025,0.033,0.039,0.025,0.031,0.036,0.037,0.048,0.043,0.047,0.015,0.02,0.011,0.012,0.015,0.013,0.021,0.022,0.023,0.03,0.029,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,03,NO2,1,23,à§ímåß,Aichi-ken,23216,èÌääés,Tokoname-shi,23216510,ëΩâÆëÂãCë™íËèä,Tayataikisokuteijo,2,0,3,èÄçH,530,39,929,0.007,0.034,0,0,0,0,0,0,0,0,0.012,0,1,,0,0,0,8,31,0,0,0,0,0,0,0,0,0,0,191,738,0,0,0,0,0,0,0,,,,0.005,0.007,,,,,,,,,,,0.023,0.034,,,,,,,,,,,0.011,0.014,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,,,,,
2022,1,03,NO2,2,23,à§ímåß,Aichi-ken,23217,ç]ìÏés,Kounan-shi,23217010,ç]ìÏéså√ímñÏí¨,Kounanshikochinochou,1,0,1,èZ,510,363,8664,0.007,0.042,0,0,0,0,0,0,0,0,0.015,0,2,,30,31,30,31,30,30,31,30,31,31,27,31,713,737,713,737,731,714,734,714,738,737,658,738,0.006,0.006,0.006,0.005,0.005,0.005,0.007,0.008,0.009,0.01,0.008,0.008,0.018,0.034,0.02,0.02,0.021,0.021,0.024,0.033,0.029,0.037,0.042,0.032,0.009,0.014,0.011,0.012,0.01,0.009,0.011,0.015,0.014,0.018,0.016,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
