ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,íãä‘ë™íËì˙êî(ì˙),íãä‘ë™íËéûä‘(éûä‘),íãä‘ÇÃÇPéûä‘ílÇÃîNïΩãœíl(ppm),íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙),íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘),íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙),íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘),íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm),íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃîNïΩãœíl(ppm),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄11,îNä‘èWåvçÄñ⁄12,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,íãä‘ë™íËì˙êî(ì˙)_ÇSåé,íãä‘ë™íËì˙êî(ì˙)_ÇTåé,íãä‘ë™íËì˙êî(ì˙)_ÇUåé,íãä‘ë™íËì˙êî(ì˙)_ÇVåé,íãä‘ë™íËì˙êî(ì˙)_ÇWåé,íãä‘ë™íËì˙êî(ì˙)_ÇXåé,íãä‘ë™íËì˙êî(ì˙)_10åé,íãä‘ë™íËì˙êî(ì˙)_11åé,íãä‘ë™íËì˙êî(ì˙)_12åé,íãä‘ë™íËì˙êî(ì˙)_ÇPåé,íãä‘ë™íËì˙êî(ì˙)_ÇQåé,íãä‘ë™íËì˙êî(ì˙)_ÇRåé,íãä‘ë™íËéûä‘(éûä‘)_ÇSåé,íãä‘ë™íËéûä‘(éûä‘)_ÇTåé,íãä‘ë™íËéûä‘(éûä‘)_ÇUåé,íãä‘ë™íËéûä‘(éûä‘)_ÇVåé,íãä‘ë™íËéûä‘(éûä‘)_ÇWåé,íãä‘ë™íËéûä‘(éûä‘)_ÇXåé,íãä‘ë™íËéûä‘(éûä‘)_10åé,íãä‘ë™íËéûä‘(éûä‘)_11åé,íãä‘ë™íËéûä‘(éûä‘)_12åé,íãä‘ë™íËéûä‘(éûä‘)_ÇPåé,íãä‘ë™íËéûä‘(éûä‘)_ÇQåé,íãä‘ë™íËéûä‘(éûä‘)_ÇRåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇSåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇTåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇUåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇVåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇWåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇXåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_10åé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_11åé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_12åé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇPåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇQåé,íãä‘ÇÃÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇRåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,íãä‘ÇÃÇPéûä‘ílÇ™0.06ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇSåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇTåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇUåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇVåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇWåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇXåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_10åé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_11åé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_12åé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇPåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇQåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃì˙êî(ì˙)_ÇRåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇSåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇTåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇUåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇVåé,ìØíãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇWåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇXåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_10åé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_11åé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_12åé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇPåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇQåé,íãä‘ÇÃÇPéûä‘ílÇ™0.12ppmà»è„ÇÃéûä‘êî(éûä‘)_ÇRåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,íãä‘ÇÃÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇSåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇTåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇUåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇVåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇWåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇXåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_10åé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_11åé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_12åé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇPåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇQåé,íãä‘ÇÃì˙ç≈çÇÇPéûä‘ílÇÃåéïΩãœíl(ppm)_ÇRåé
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23107,ñºå√âÆésè∫òaãÊ,Nagoya-shi Syouwa-ku,23107020,ëÍêÏè¨äwçZ,Takikawashougakkou,1,0,1,èZ,490,365,5418,0.033,73,341,0,0,0.098,0.047,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,445,463,448,462,463,448,458,448,463,463,398,459,0.044,0.049,0.039,0.031,0.033,0.032,0.03,0.026,0.024,0.024,0.029,0.038,15,17,11,9,9,6,3,0,0,0,0,3,74,118,42,41,27,23,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.093,0.085,0.098,0.075,0.094,0.074,0.06,0.043,0.046,0.054,0.066,0.059,0.063,0.054,0.047,0.051,0.047,0.044,0.04,0.034,0.034,0.04,0.051
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23110,ñºå√âÆésíÜêÏãÊ,Nagoya-shi Nakagawa-ku,23110040,î™î¶íÜäwçZ,Yawatachuugakkou,1,0,1,èZ,490,298,4400,0.034,56,277,0,0,0.092,0.048,3,,,,,,,30,31,30,31,25,0,0,30,31,31,28,31,448,463,448,463,363,0,0,429,463,463,398,462,0.043,0.048,0.039,0.031,0.033,,,0.027,0.025,0.025,0.029,0.037,13,16,10,9,7,,,0,0,0,0,1,62,116,38,41,19,,,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0.086,0.09,0.088,0.092,0.081,,,0.058,0.044,0.047,0.049,0.062,0.057,0.063,0.054,0.049,0.05,,,0.04,0.035,0.036,0.041,0.05
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23110,ñºå√âÆésíÜêÏãÊ,Nagoya-shi Nakagawa-ku,23110050,ïxìcéxèä,Tomidashisho,1,0,1,èZ,490,360,5327,0.032,57,224,0,0,0.093,0.046,3,,,,,,,30,31,30,28,31,30,31,29,31,30,28,31,448,463,447,404,463,448,460,426,463,446,418,441,0.042,0.046,0.039,0.03,0.032,0.03,0.027,0.024,0.024,0.024,0.029,0.036,9,14,11,7,7,6,2,0,0,0,0,1,46,75,35,27,14,20,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.084,0.083,0.086,0.074,0.093,0.072,0.054,0.041,0.045,0.052,0.063,0.055,0.06,0.054,0.048,0.049,0.047,0.042,0.039,0.034,0.034,0.04,0.047
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23111,ñºå√âÆésç`ãÊ,Nagoya-shi Minato-ku,23111010,à“êMçÇçZ,Ishinkoukou,1,0,1,èZ,490,365,5426,0.032,62,249,0,0,0.095,0.046,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,448,463,448,463,463,448,459,448,463,463,418,442,0.04,0.046,0.035,0.027,0.031,0.031,0.03,0.025,0.026,0.026,0.031,0.034,9,17,9,8,10,7,2,0,0,0,0,0,47,90,28,26,23,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.094,0.083,0.084,0.086,0.095,0.082,0.055,0.044,0.047,0.055,0.059,0.054,0.061,0.052,0.045,0.051,0.048,0.044,0.039,0.036,0.036,0.042,0.045
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23111,ñºå√âÆésç`ãÊ,Nagoya-shi Minato-ku,23111021,ç`óz,Kouyou,2,0,2,è§,490,363,5376,0.03,53,224,0,0,0.095,0.044,3,,,,,,,30,31,30,31,31,30,31,28,31,31,28,31,448,463,448,455,463,447,458,409,463,463,418,441,0.039,0.045,0.035,0.027,0.031,0.03,0.027,0.021,0.024,0.024,0.028,0.033,8,16,6,7,7,7,2,0,0,0,0,0,41,87,22,25,20,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.095,0.078,0.081,0.074,0.083,0.08,0.048,0.044,0.046,0.053,0.06,0.053,0.059,0.05,0.042,0.048,0.046,0.041,0.033,0.034,0.034,0.039,0.046
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23112,ñºå√âÆésìÏãÊ,Nagoya-shi Minami-ku,23112020,îíêÖè¨äwçZ,Hakusuishougakkou,1,0,1,èZ,490,365,5437,0.031,56,224,0,0,0.093,0.045,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,448,463,447,463,462,448,459,448,463,463,418,455,0.039,0.045,0.035,0.028,0.031,0.03,0.028,0.024,0.024,0.024,0.028,0.034,10,17,6,7,5,7,2,1,0,0,0,1,40,81,21,31,16,20,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.093,0.076,0.091,0.09,0.085,0.075,0.061,0.043,0.045,0.05,0.061,0.054,0.061,0.05,0.044,0.047,0.046,0.042,0.038,0.034,0.034,0.039,0.048
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23113,ñºå√âÆéséÁéRãÊ,Nagoya-shi Moriyama-ku,23113010,éÁéRï€åíÉZÉìÉ^Å[,Moriyamahokensenta,1,0,1,èZ,490,365,5423,0.034,82,389,0,0,0.104,0.049,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,437,462,448,463,463,448,458,445,463,463,418,455,0.043,0.049,0.04,0.032,0.033,0.033,0.029,0.025,0.025,0.026,0.031,0.038,12,17,16,10,7,11,3,0,0,0,0,6,73,121,59,39,28,45,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0.097,0.08,0.098,0.083,0.104,0.076,0.059,0.044,0.048,0.056,0.07,0.058,0.064,0.057,0.051,0.052,0.053,0.043,0.04,0.036,0.037,0.042,0.052
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23114,ñºå√âÆésóŒãÊ,Nagoya-shi Midori-ku,23114010,ëÂçÇñkè¨äwçZ,Oodakakitashougakkou,1,0,1,èZ,490,365,5428,0.033,77,333,0,0,0.11,0.047,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,448,463,448,451,463,448,459,448,463,463,418,456,0.042,0.048,0.038,0.031,0.033,0.033,0.029,0.024,0.025,0.024,0.029,0.036,13,18,13,10,9,8,2,1,0,0,0,3,58,105,42,43,26,39,14,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0.096,0.082,0.096,0.086,0.11,0.075,0.064,0.043,0.045,0.052,0.063,0.057,0.063,0.055,0.047,0.051,0.051,0.043,0.039,0.035,0.034,0.04,0.05
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23116,ñºå√âÆésìVîíãÊ,Nagoya-shi Tenpaku-ku,23116010,ìVîíï€åíÉZÉìÉ^Å[,Tenpakuhokensenta,1,0,1,èZ,490,363,5384,0.033,59,277,0,0,0.094,0.046,3,,,,,,,30,31,30,31,29,30,31,30,31,31,28,31,448,463,448,463,419,448,459,448,463,463,418,444,0.042,0.048,0.038,0.028,0.03,0.032,0.031,0.027,0.026,0.026,0.031,0.037,10,17,8,7,6,8,3,0,0,0,0,0,62,99,39,31,8,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0.09,0.082,0.094,0.067,0.093,0.071,0.058,0.044,0.048,0.056,0.059,0.056,0.061,0.053,0.044,0.046,0.047,0.045,0.041,0.037,0.036,0.042,0.049
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23201,ñLã¥és,Toyohashi-shi,23201030,ëÂçË,Oosaki,1,0,6,ñ¢,500,364,5425,0.032,51,253,0,0,0.091,0.045,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,30,445,465,450,465,465,442,464,450,465,465,420,429,0.043,0.047,0.031,0.028,0.032,0.03,0.031,0.03,0.028,0.027,0.024,0.036,12,11,2,5,8,5,4,0,0,0,0,4,71,70,6,26,26,14,23,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.091,0.072,0.08,0.084,0.085,0.087,0.056,0.042,0.049,0.04,0.081,0.058,0.06,0.044,0.04,0.047,0.043,0.045,0.043,0.036,0.036,0.032,0.052
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23201,ñLã¥és,Toyohashi-shi,23201040,êŒä™,Ishimaki,1,0,6,ñ¢,500,365,5435,0.035,85,401,0,0,0.102,0.049,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,444,465,450,465,465,426,464,450,464,464,420,458,0.044,0.05,0.038,0.029,0.032,0.032,0.031,0.032,0.03,0.03,0.036,0.039,14,19,11,9,10,8,5,2,0,0,0,7,80,123,36,44,40,26,24,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.102,0.088,0.086,0.092,0.089,0.092,0.065,0.049,0.051,0.059,0.071,0.059,0.065,0.055,0.043,0.048,0.047,0.047,0.046,0.039,0.039,0.045,0.054
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23201,ñLã¥és,Toyohashi-shi,23201060,ñÏàÀ,Noyori,1,0,6,ñ¢,500,365,5436,0.036,70,332,0,0,0.091,0.049,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,445,465,450,465,464,428,463,450,464,464,420,458,0.044,0.049,0.036,0.029,0.033,0.035,0.035,0.035,0.034,0.032,0.037,0.04,12,17,7,5,9,6,5,2,0,0,0,7,71,99,25,25,30,20,29,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.091,0.083,0.077,0.085,0.087,0.091,0.063,0.052,0.051,0.059,0.086,0.058,0.063,0.05,0.04,0.048,0.048,0.05,0.048,0.042,0.041,0.047,0.054
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23201,ñLã¥és,Toyohashi-shi,23201170,ìÒêÏ,Futagawa,1,0,2,è§,500,365,5439,0.036,64,333,0,0,0.096,0.048,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,445,465,450,465,465,427,464,450,465,465,420,458,0.045,0.051,0.038,0.029,0.032,0.032,0.03,0.034,0.035,0.034,0.039,0.038,11,17,8,7,9,3,3,1,0,0,1,4,80,113,26,38,34,9,13,2,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.096,0.089,0.075,0.092,0.082,0.085,0.062,0.052,0.057,0.062,0.076,0.058,0.063,0.052,0.04,0.047,0.046,0.044,0.046,0.042,0.042,0.048,0.051
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23201,ñLã¥és,Toyohashi-shi,23201540,ç°ã¥,Imahashi,2,0,2,è§,500,363,5372,0.035,59,283,0,0,0.094,0.047,3,,,,,,,30,31,30,31,31,30,31,28,31,31,28,31,443,465,450,465,459,412,461,411,463,465,420,458,0.042,0.048,0.035,0.026,0.03,0.03,0.032,0.032,0.032,0.031,0.036,0.04,11,14,4,6,7,6,4,1,0,0,0,6,61,91,17,25,22,13,28,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.089,0.085,0.08,0.08,0.089,0.094,0.07,0.052,0.052,0.058,0.067,0.056,0.061,0.05,0.037,0.045,0.045,0.047,0.045,0.04,0.04,0.045,0.053
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23202,â™çËés,Okazaki-shi,23202030,ìåïîä~éR,Toubukashiyama,1,0,9,ÇªÇÃëº,1000,365,5422,0.029,57,223,0,0,0.091,0.045,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,448,463,448,460,445,441,463,449,460,463,418,464,0.038,0.042,0.035,0.025,0.026,0.027,0.024,0.023,0.024,0.023,0.029,0.034,12,13,9,5,5,8,2,0,0,0,0,3,56,65,25,23,20,16,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.091,0.081,0.09,0.082,0.074,0.075,0.058,0.045,0.046,0.054,0.066,0.054,0.058,0.052,0.039,0.042,0.046,0.042,0.041,0.035,0.035,0.041,0.051
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23202,â™çËés,Okazaki-shi,23202040,ìÏïîèØéiìc,Nanbushoujida,1,0,1,èZ,1000,365,5419,0.032,74,358,0,0,0.091,0.047,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,448,463,448,458,444,447,463,448,456,463,418,463,0.042,0.047,0.039,0.029,0.033,0.032,0.029,0.026,0.024,0.023,0.029,0.036,13,17,10,9,9,10,3,1,0,0,0,2,80,108,34,40,36,35,18,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.091,0.083,0.083,0.091,0.075,0.083,0.064,0.045,0.045,0.053,0.063,0.058,0.063,0.055,0.043,0.049,0.049,0.046,0.042,0.036,0.035,0.041,0.05
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23202,â™çËés,Okazaki-shi,23202510,ëÂïΩ,Oohira,2,0,3,èÄçH,1000,365,5442,0.025,32,145,0,0,0.087,0.04,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,450,457,448,460,463,448,464,448,460,463,418,463,0.032,0.038,0.03,0.022,0.026,0.024,0.021,0.017,0.02,0.02,0.023,0.026,4,10,4,4,6,2,2,0,0,0,0,0,24,54,15,19,18,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.087,0.07,0.074,0.079,0.064,0.071,0.051,0.045,0.047,0.047,0.058,0.048,0.055,0.046,0.036,0.042,0.04,0.038,0.032,0.032,0.032,0.035,0.043
2022,1,06,OX,3,23,à§ímåß,Aichi-ken,23202,â™çËés,Okazaki-shi,23202550,ñÓçÏ,Yahagi,2,0,2,è§,1000,365,5450,0.031,75,347,0,0,0.094,0.047,3,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,449,465,447,460,464,448,464,448,461,463,418,463,0.041,0.047,0.038,0.028,0.032,0.031,0.028,0.024,0.023,0.022,0.028,0.035,11,17,10,9,11,10,4,0,0,0,0,3,58,108,36,42,35,41,20,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.094,0.081,0.08,0.091,0.084,0.077,0.059,0.046,0.047,0.053,0.063,0.056,0.063,0.054,0.044,0.049,0.049,0.045,0.04,0.035,0.034,0.04,0.051
