ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ì˙ïΩãœílÇÃÇQ%èúäOíl(ppm),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙Ç™ÇQì˙à»è„òAë±ÇµÇΩÇ±Ç∆ÇÃóLñ≥(óL:XÅEñ≥:O),ä¬ã´äÓèÄÇÃí∑ä˙ìIï]âøÇ…ÇÊÇÈì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2021,1,01,SO2,3,27,ëÂç„ï{,Osaka-fu,27212,î™îˆés,Yao-shi,27212010,î™îˆésï€åíèä,Yaoshihokenjo,1,0,2,è§,580,363,8611,0.001,0,0,0,0,0.03,0.002,O,0,3,,,,,30,31,30,31,31,30,31,28,31,31,28,31,707,733,710,733,735,708,731,692,732,734,662,734,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.009,0.03,0.003,0.004,0.002,0.005,0.006,0.008,0.006,0.005,0.006,0.002,0.003,0.008,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,27,ëÂç„ï{,Osaka-fu,27212,î™îˆés,Yao-shi,27212030,êÖâz,Mizukoshi,1,0,9,ÇªÇÃëº,580,362,8593,0,0,0,0,0,0.019,0.001,O,0,3,,,,,30,30,30,31,31,30,31,29,30,31,28,31,709,731,711,731,735,709,733,689,717,732,663,733,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0.019,0.003,0.003,0.002,0.004,0.003,0.005,0.005,0.005,0.004,0.001,0.001,0.005,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,27,ëÂç„ï{,Osaka-fu,27214,ïxìcó—és,Tondabayashi-shi,27214020,ïxìcó—ésñèä,Tondabayashishiyakusho,1,0,2,è§,590,362,8632,0.001,0,0,0,0,0.007,0.002,O,0,3,,,,,30,31,29,31,31,29,31,29,31,31,28,31,702,736,705,732,735,710,734,704,737,736,665,736,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.007,0.005,0.002,0.004,0.005,0.007,0.004,0.004,0.004,0.006,0.005,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.001,0.001,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,27,ëÂç„ï{,Osaka-fu,27215,êQâÆêÏés,Neyagawa-shi,27215020,ê¨ìc,Narita,1,0,1,èZ,580,354,8438,0,0,0,0,0,0.007,0.002,O,0,3,,,,,30,31,30,22,31,30,31,29,30,31,28,31,713,735,708,527,736,712,735,708,729,735,664,736,0.001,0.001,0.001,0.001,0,0,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.007,0.007,0.003,0.003,0.002,0.004,0.002,0.003,0.005,0.003,0.004,0.002,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,27,ëÂç„ï{,Osaka-fu,27223,ñÂê^és,Kadoma-shi,27223010,ñÂê^ésñèä,Kadomashiyakusho,1,0,1,èZ,580,364,8682,0.001,0,0,0,0,0.017,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,30,713,739,714,736,739,713,736,715,737,739,667,734,0,0,0.001,0,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0.017,0.003,0.003,0.003,0.005,0.005,0.006,0.007,0.006,0.004,0.001,0.002,0.003,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,27,ëÂç„ï{,Osaka-fu,27223,ñÂê^és,Kadoma-shi,27223020,ñÂê^ésìÏ,Kadomashiminami,1,0,1,èZ,580,364,8676,0.001,0,0,0,0,0.018,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,30,711,738,714,736,738,713,736,713,738,739,667,733,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0.018,0.003,0.004,0.003,0.004,0.01,0.009,0.007,0.004,0.006,0.002,0.002,0.004,0.002,0.002,0.001,0.002,0.003,0.003,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,27,ëÂç„ï{,Osaka-fu,27225,çÇêŒés,Takaishi-shi,27225010,çÇêŒíÜäwçZ,Takaishichuugakkou,1,0,1,èZ,580,362,8628,0.001,0,0,0,0,0.013,0.002,O,0,3,,,,,30,31,30,31,29,30,30,30,31,31,28,31,713,731,711,735,709,712,732,711,737,737,664,736,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.006,0.013,0.006,0.005,0.005,0.009,0.005,0.007,0.005,0.004,0.007,0.002,0.003,0.003,0.003,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,27,ëÂç„ï{,Osaka-fu,27225,çÇêŒés,Takaishi-shi,27225240,çÇêŒè¡ñhçÇétïlèo,Takaishishouboushyotakashinohamashucchousho,1,0,1,èZ,580,360,8659,0.004,0,0,0,0,0.013,0.008,O,0,2,,,,,30,31,30,31,31,30,29,28,31,31,27,31,718,740,717,741,738,715,717,690,740,741,664,738,0.005,0.005,0.006,0.004,0.004,0.004,0.003,0.004,0.004,0.003,0.003,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.013,0.013,0.009,0.008,0.009,0.008,0.012,0.01,0.008,0.008,0.011,0.008,0.009,0.009,0.006,0.006,0.005,0.004,0.006,0.005,0.004,0.005,0.007,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,27,ëÂç„ï{,Osaka-fu,27227,ìåëÂç„és,Higashioosaka-shi,27227020,ìåëÂç„ésòZñúéõ,Higashioosakashirokumanjikyoku,1,0,1,èZ,580,364,8617,0.001,0,0,0,0,0.023,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,27,31,708,736,711,731,734,709,734,711,734,734,650,725,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.008,0.023,0.004,0.003,0.002,0.004,0.004,0.005,0.006,0.005,0.004,0.002,0.002,0.007,0.003,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,27,ëÂç„ï{,Osaka-fu,27227,ìåëÂç„és,Higashioosaka-shi,27227030,ìåëÂç„ésä¬ã´âqê∂,Higashioosakashikankyoueiseikensasenta,2,0,2,è§,580,362,8622,0,0,0,0,0,0.022,0.001,O,0,3,,,,,30,31,29,31,31,30,31,30,31,30,27,31,711,735,705,729,731,711,738,707,736,729,657,733,0,0,0.001,0,0,0,0,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.006,0.022,0.003,0.003,0.002,0.004,0.004,0.003,0.005,0.004,0.004,0.001,0.002,0.005,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,2,27,ëÂç„ï{,Osaka-fu,27227,ìåëÂç„és,Higashioosaka-shi,27227040,ìåëÂç„ésêºï€åíÉZ,Higashioosakashinishihokensenta,1,0,2,è§,580,365,8695,0.004,0,0,0,0,0.034,0.008,O,0,2,,,,,30,31,30,31,31,30,31,30,31,31,28,31,715,738,716,737,738,715,738,715,738,740,667,738,0.005,0.006,0.006,0.004,0.004,0.003,0.004,0.004,0.005,0.004,0.004,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.013,0.034,0.009,0.009,0.009,0.008,0.008,0.01,0.011,0.009,0.012,0.007,0.009,0.011,0.007,0.006,0.005,0.005,0.006,0.007,0.006,0.006,0.009,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,27,ëÂç„ï{,Osaka-fu,27229,élûäìÎés,Shijiyounawate-shi,27229510,çëê›élûäìÎ,Kokusetsushijounawate,2,0,2,è§,580,365,8591,0.001,0,0,0,0,0.013,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,711,734,708,732,719,696,722,711,730,732,662,734,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.007,0.013,0.004,0.003,0.003,0.005,0.005,0.004,0.006,0.004,0.004,0.002,0.002,0.003,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,28,ï∫å…åß,Hyogo-ken,28101,ê_åÀésìåìÂãÊ,Koube-shi Higashinada-ku,28101030,òZçbÉAÉCÉâÉìÉh,Rokkouairando,1,0,1,èZ,600,361,8575,0.001,0,0,0,0,0.008,0.003,O,0,3,,,,,27,31,30,31,31,30,31,30,30,31,28,31,646,736,710,736,734,711,736,710,721,736,664,735,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.005,0.006,0.006,0.008,0.004,0.005,0.005,0.005,0.006,0.004,0.007,0.001,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,28,ï∫å…åß,Hyogo-ken,28102,ê_åÀésìÂãÊ,Koube-shi Nada-ku,28102040,ìÂïl,Nadahama,1,0,3,èÄçH,600,364,8629,0.001,0,0,0,0,0.007,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,30,31,28,31,712,736,710,736,735,712,736,710,716,730,661,735,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.005,0.006,0.006,0.006,0.003,0.004,0.004,0.004,0.006,0.004,0.007,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,28,ï∫å…åß,Hyogo-ken,28105,ê_åÀésï∫å…ãÊ,Koube-shi Hyougo-ku,28105010,ï∫å…ìÏïî,Hyougonanbu,1,0,1,èZ,600,363,8624,0.001,0,0,0,0,0.025,0.003,O,0,3,,,,,30,31,30,31,31,30,31,30,29,31,28,31,709,734,710,734,735,712,735,711,713,735,663,733,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.003,0.006,0.005,0.007,0.003,0.025,0.005,0.006,0.006,0.004,0.008,0.001,0.002,0.002,0.003,0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.004,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,28,ï∫å…åß,Hyogo-ken,28108,ê_åÀésêÇêÖãÊ,Koube-shi Tarumi-ku,28108010,êÇêÖ,Tarumi,1,0,1,èZ,600,363,8618,0.001,0,0,0,0,0.022,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,29,31,28,31,711,733,711,736,734,712,736,711,699,736,664,735,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.004,0.008,0.005,0.004,0.004,0.022,0.006,0.005,0.006,0.007,0.009,0.002,0.001,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,28,ï∫å…åß,Hyogo-ken,28201,ïPòHés,Himeji-shi,28201020,çLî®,Hirohata,1,0,2,è§,610,365,8473,0.001,0,0,0,0,0.016,0.004,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,690,717,707,730,730,706,722,688,709,711,641,722,0.001,0.001,0.001,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.016,0.013,0.012,0.014,0.011,0.009,0.007,0.01,0.006,0.013,0.014,0.003,0.004,0.004,0.004,0.005,0.007,0.003,0.004,0.003,0.002,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,28,ï∫å…åß,Hyogo-ken,28201,ïPòHés,Himeji-shi,28201030,è¸ñÅ,Shikama,1,0,2,è§,610,363,8671,0,0,0,0,0,0.008,0.002,O,0,3,,,,,30,30,30,31,31,30,31,30,31,30,28,31,716,720,715,740,737,716,739,715,737,732,667,737,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0.008,0.004,0.004,0.004,0.003,0.002,0.002,0.003,0.003,0.006,0.003,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,28,ï∫å…åß,Hyogo-ken,28201,ïPòHés,Himeji-shi,28201040,îíïl,Shirahama,1,0,1,èZ,610,365,8687,0.001,0,0,0,0,0.01,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,735,714,739,735,716,739,715,740,739,661,738,0,0.001,0,0.001,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.006,0.01,0.004,0.004,0.003,0.004,0.004,0.004,0.005,0.005,0.005,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,28,ï∫å…åß,Hyogo-ken,28201,ïPòHés,Himeji-shi,28201050,å‰çëñÏ,Mikunino,1,0,1,èZ,610,361,8662,0.001,0,0,0,0,0.008,0.002,O,0,3,,,,,30,31,30,31,29,30,31,30,31,31,26,31,716,738,716,738,710,716,739,714,740,739,656,740,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.006,0.008,0.006,0.008,0.006,0.005,0.004,0.006,0.006,0.006,0.007,0.001,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,28,ï∫å…åß,Hyogo-ken,28201,ïPòHés,Himeji-shi,28201060,ñ‘ä±,Aboshi,1,0,1,èZ,610,364,8679,0.001,0,0,0,0,0.008,0.001,O,0,3,,,,,30,31,30,31,31,30,31,30,31,30,28,31,716,738,716,740,736,716,739,715,740,720,663,740,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.006,0.006,0.008,0.006,0.006,0.005,0.004,0.004,0.004,0.006,0.005,0.002,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,28,ï∫å…åß,Hyogo-ken,28201,ïPòHés,Himeji-shi,28201070,è¸êº,Shikisai,1,0,1,èZ,610,364,8689,0.001,0,0,0,0,0.008,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,31,30,28,31,716,737,716,740,736,715,739,715,738,732,665,740,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0.007,0.004,0.005,0.005,0.006,0.005,0.004,0.006,0.007,0.008,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,28,ï∫å…åß,Hyogo-ken,28201,ïPòHés,Himeji-shi,28201090,ó—ìc,Hayashida,1,0,1,èZ,610,209,4992,0,0,0,0,0,0.006,0.002,O,0,3,,,,,30,31,30,31,31,20,0,0,0,0,5,31,716,738,715,737,737,490,0,0,0,0,127,732,0.001,0,0.001,0,0,0,,,,,0.001,0.001,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0.003,0.005,0.004,0.003,0.004,0.003,,,,,0.004,0.006,0.002,0.001,0.001,0.001,0.001,0.001,,,,,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,01,SO2,3,28,ï∫å…åß,Hyogo-ken,28201,ïPòHés,Himeji-shi,28201380,î™ë„,Yashiro,1,0,1,èZ,610,365,8660,0.001,0,0,0,0,0.009,0.003,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,687,735,715,739,737,716,739,713,740,739,660,740,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.006,0.006,0.006,0.006,0.005,0.004,0.003,0.005,0.003,0.004,0.009,0.004,0.003,0.002,0.004,0.002,0.001,0.001,0.001,0.002,0.002,0.001,0.003,,,,,,,,,,,,,,,,,,,,,,,,
